Season,Year,EditionCountry,AthleteId,Discipline,DisciplineCode,Event,EventBase,EventTeam,Athlete,Country,Result,Medal,Sex,CountryLatitude,CountryLongitude
Summer,1980,URS,9171,Equestrian,EQU,"Jumping, Team",Jumping,Team,Jan Kowalczyk,POL,56,SILVER,,52.0000,20.0000
Summer,1980,URS,9178,Equestrian,EQU,"Jumping, Team",Jumping,Team,Marian Kozicki,POL,56,SILVER,,52.0000,20.0000
Summer,1980,URS,9179,Equestrian,EQU,"Jumping, Team",Jumping,Team,Wieslaw Hartman,POL,56,SILVER,,52.0000,20.0000
Summer,1980,URS,9173,Equestrian,EQU,"Jumping, Team",Jumping,Team,Joaquin Pérez,MEX,59.75,BRONZE,,23.0000,-102.0000
Summer,1980,URS,9180,Equestrian,EQU,"Jumping, Team",Jumping,Team,Gerardo Tazzer,MEX,59.75,BRONZE,,23.0000,-102.0000
Summer,1980,URS,9181,Equestrian,EQU,"Jumping, Team",Jumping,Team,Jesús Gómez,MEX,59.75,BRONZE,,23.0000,-102.0000
Summer,1980,URS,9182,Equestrian,EQU,"Jumping, Team",Jumping,Team,Alberto Valdés,MEX,59.75,BRONZE,,23.0000,-102.0000
Summer,1980,URS,9183,Equestrian,EQU,"Dressage, Individual",Dressage,Individual,Elisabeth Theurer,AUT,1370,GOLD,,47.3333,13.3333
Summer,1980,URS,9184,Equestrian,EQU,"Dressage, Individual",Dressage,Individual,Yury Kovshov,URS,1300,SILVER,,0,0
Summer,1980,URS,9185,Equestrian,EQU,"Dressage, Individual",Dressage,Individual,Viktor Ukryumov,URS,1234,BRONZE,,0,0
Summer,1980,URS,9185,Equestrian,EQU,"Dressage, Team",Dressage,Team,Viktor Ukryumov,URS,4383,GOLD,,0,0
Summer,1980,URS,9186,Equestrian,EQU,"Dressage, Team",Dressage,Team,Vera Misevich,URS,4383,GOLD,,0,0
Summer,1980,URS,9184,Equestrian,EQU,"Dressage, Team",Dressage,Team,Yury Kovshov,URS,4383,GOLD,,0,0
Summer,1980,URS,9187,Equestrian,EQU,"Dressage, Team",Dressage,Team,Petar Mandazhiev,BUL,3580,SILVER,,0,0
Summer,1980,URS,9188,Equestrian,EQU,"Dressage, Team",Dressage,Team,Georgi Gadshev,BUL,3580,SILVER,,0,0
Summer,1980,URS,9189,Equestrian,EQU,"Dressage, Team",Dressage,Team,Svetoslav Ivanov,BUL,3580,SILVER,,0,0
Summer,1980,URS,9190,Equestrian,EQU,"Dressage, Team",Dressage,Team,Petre Rosca,ROM,3346,BRONZE,,46.0000,25.0000
Summer,1980,URS,9191,Equestrian,EQU,"Dressage, Team",Dressage,Team,Anghelache Donescu,ROM,3346,BRONZE,,46.0000,25.0000
Summer,1980,URS,9192,Equestrian,EQU,"Dressage, Team",Dressage,Team,Durnitru Velicu,ROM,3346,BRONZE,,46.0000,25.0000
Summer,1980,URS,9193,Fencing,FEN,"Foil, Individual",Foil,Individual,Vladimir Smirnov,URS,,GOLD,,0,0
Summer,1980,URS,9194,Fencing,FEN,"Foil, Individual",Foil,Individual,Pascal Jolyot,FRA,,SILVER,,46.0000,2.0000
Summer,1980,URS,8407,Fencing,FEN,"Foil, Individual",Foil,Individual,Aleksandr Romankov,URS,,BRONZE,,0,0
Summer,1980,URS,8417,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Frédéric Pietruszka,FRA,,GOLD,Man,46.0000,2.0000
Summer,1980,URS,9194,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Pascal Jolyot,FRA,,GOLD,Man,46.0000,2.0000
Summer,1980,URS,9195,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Philippe Bonnin,FRA,,GOLD,Man,46.0000,2.0000
Summer,1980,URS,9196,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Bruno Boscherie,FRA,,GOLD,Man,46.0000,2.0000
Summer,1980,URS,8418,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Didier Flament,FRA,,GOLD,Man,46.0000,2.0000
Summer,1980,URS,9197,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Ludomir Chronowski,URS,,SILVER,Man,0,0
Summer,1980,URS,9198,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Ashot Karagyan,URS,,SILVER,Man,0,0
Summer,1980,URS,9199,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Vladimir Lapitsky,URS,,SILVER,Man,0,0
Summer,1980,URS,8407,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Aleksandr Romankov,URS,,SILVER,Man,0,0
Summer,1980,URS,9200,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Sabirzhan Ruziyev,URS,,SILVER,Man,0,0
Summer,1980,URS,9193,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Vladimir Smirnov,URS,,SILVER,Man,0,0
Summer,1980,URS,9201,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Adam Robak,POL,,BRONZE,Man,52.0000,20.0000
Summer,1980,URS,9202,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Marian Sypniewski,POL,,BRONZE,Man,52.0000,20.0000
Summer,1980,URS,9203,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Boguslaw Zych,POL,,BRONZE,Man,52.0000,20.0000
Summer,1980,URS,7721,Fencing,FEN,"Foil, Team Men","Foil, Team Men",Team,Lech Koziejowski,POL,,BRONZE,Man,52.0000,20.0000
Summer,1980,URS,9204,Fencing,FEN,"Épée, Individual",Épée,Individual,Johan Harmenberg,SWE,,GOLD,,62.0000,15.0000
Summer,1980,URS,9205,Fencing,FEN,"Épée, Individual",Épée,Individual,Ernõ Kolczonay,HUN,,SILVER,,47.0000,20.0000
Summer,1980,URS,9206,Fencing,FEN,"Épée, Individual",Épée,Individual,Philippe Riboud,FRA,,BRONZE,,46.0000,2.0000
Summer,1980,URS,9206,Fencing,FEN,"Épée, Team",Épée,Team,Philippe Riboud,FRA,,GOLD,,46.0000,2.0000
Summer,1980,URS,9207,Fencing,FEN,"Épée, Team",Épée,Team,Michel Salesse,FRA,,GOLD,,46.0000,2.0000
Summer,1980,URS,9208,Fencing,FEN,"Épée, Team",Épée,Team,Patrick Picot,FRA,,GOLD,,46.0000,2.0000
Summer,1980,URS,9209,Fencing,FEN,"Épée, Team",Épée,Team,Philippe Boisse,FRA,,GOLD,,46.0000,2.0000
Summer,1980,URS,9210,Fencing,FEN,"Épée, Team",Épée,Team,Hubert Gardas,FRA,,GOLD,,46.0000,2.0000
Summer,1980,URS,9211,Fencing,FEN,"Épée, Team",Épée,Team,Andrzej Lis,POL,,SILVER,,52.0000,20.0000
Summer,1980,URS,9212,Fencing,FEN,"Épée, Team",Épée,Team,Piotr Jablkowski,POL,,SILVER,,52.0000,20.0000
Summer,1980,URS,9213,Fencing,FEN,"Épée, Team",Épée,Team,Mariusz Strzalka,POL,,SILVER,,52.0000,20.0000
Summer,1980,URS,9214,Fencing,FEN,"Épée, Team",Épée,Team,Leszek Swornowski,POL,,SILVER,,52.0000,20.0000
Summer,1980,URS,9193,Fencing,FEN,"Épée, Team",Épée,Team,Vladimir Smirnov,URS,,BRONZE,,0,0
Summer,1980,URS,9215,Fencing,FEN,"Épée, Team",Épée,Team,Aleksandr Mozhayev,URS,,BRONZE,,0,0
Summer,1980,URS,9198,Fencing,FEN,"Épée, Team",Épée,Team,Ashot Karagyan,URS,,BRONZE,,0,0
Summer,1980,URS,9216,Fencing,FEN,"Épée, Team",Épée,Team,Boris Lukomsky,URS,,BRONZE,,0,0
Summer,1980,URS,9217,Fencing,FEN,"Épée, Team",Épée,Team,Aleksandr Abushakhmetov,URS,,BRONZE,,0,0
Summer,1980,URS,8431,Fencing,FEN,"Sabre, Individual",Sabre,Individual,Viktor Krovopuskov,URS,,GOLD,,0,0
Summer,1980,URS,8432,Fencing,FEN,"Sabre, Individual",Sabre,Individual,Mikhail Burtsev,URS,,SILVER,,0,0
Summer,1980,URS,9218,Fencing,FEN,"Sabre, Individual",Sabre,Individual,Imre Gedõvári,HUN,,BRONZE,,47.0000,20.0000
Summer,1980,URS,8432,Fencing,FEN,"Sabre, Team",Sabre,Team,Mikhail Burtsev,URS,,GOLD,,0,0
Summer,1980,URS,9219,Fencing,FEN,"Sabre, Team",Sabre,Team,Nikolay Alyokhin,URS,,GOLD,,0,0
Summer,1980,URS,8431,Fencing,FEN,"Sabre, Team",Sabre,Team,Viktor Krovopuskov,URS,,GOLD,,0,0
Summer,1980,URS,7165,Fencing,FEN,"Sabre, Team",Sabre,Team,Vladimir Nazlymov,URS,,GOLD,,0,0
Summer,1980,URS,7163,Fencing,FEN,"Sabre, Team",Sabre,Team,Viktor Sidyak,URS,,GOLD,,0,0
Summer,1980,URS,7740,Fencing,FEN,"Sabre, Team",Sabre,Team,Mario Aldo Montano,ITA,,SILVER,,42.8333,12.8333
Summer,1980,URS,9220,Fencing,FEN,"Sabre, Team",Sabre,Team,Giovanni Scalzo,ITA,,SILVER,,42.8333,12.8333
Summer,1980,URS,9221,Fencing,FEN,"Sabre, Team",Sabre,Team,Marco Romano,ITA,,SILVER,,42.8333,12.8333
Summer,1980,URS,7166,Fencing,FEN,"Sabre, Team",Sabre,Team,Michele Maffei,ITA,,SILVER,,42.8333,12.8333
Summer,1980,URS,9218,Fencing,FEN,"Sabre, Team",Sabre,Team,Imre Gedõvári,HUN,,BRONZE,,47.0000,20.0000
Summer,1980,URS,7743,Fencing,FEN,"Sabre, Team",Sabre,Team,Pál Gerevich,HUN,,BRONZE,,47.0000,20.0000
Summer,1980,URS,9222,Fencing,FEN,"Sabre, Team",Sabre,Team,György Nébald,HUN,,BRONZE,,47.0000,20.0000
Summer,1980,URS,9223,Fencing,FEN,"Sabre, Team",Sabre,Team,Rudolf Nébald,HUN,,BRONZE,,47.0000,20.0000
Summer,1980,URS,9224,Fencing,FEN,"Sabre, Team",Sabre,Team,Ferenc Hammang,HUN,,BRONZE,,47.0000,20.0000
Summer,1980,URS,9225,Fencing,FEN,"Sabre, Team",Sabre,Team,Ferdinando Meglio,HUN,,BRONZE,,47.0000,20.0000
Summer,1980,URS,9226,Fencing,FEN,"Foil, Individual Women","Foil, Individual Women",,Pascale Hachin-Trinquet,FRA,,GOLD,Women,46.0000,2.0000
Summer,1980,URS,8451,Fencing,FEN,"Foil, Individual Women","Foil, Individual Women",,Magda Maros,HUN,,SILVER,Women,47.0000,20.0000
Summer,1980,URS,9227,Fencing,FEN,"Foil, Individual Women","Foil, Individual Women",,Barbara Wysoczawska,POL,,BRONZE,Women,52.0000,20.0000
Summer,1980,URS,8446,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Christine Muzio,FRA,,GOLD,Women,46.0000,2.0000
Summer,1980,URS,9226,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Pascale Hachin-Trinquet,FRA,,GOLD,Women,46.0000,2.0000
Summer,1980,URS,8449,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Brigitte Gaudin-Latrille,FRA,,GOLD,Women,46.0000,2.0000
Summer,1980,URS,9228,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Isabelle Bégard,FRA,,GOLD,Women,46.0000,2.0000
Summer,1980,URS,9229,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Véronique Brouquier,FRA,,GOLD,Women,46.0000,2.0000
Summer,1980,URS,7172,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Yelena Belova-Novikova,URS,,SILVER,Women,0,0
Summer,1980,URS,8441,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Nailiya Gilyazova,URS,,SILVER,Women,0,0
Summer,1980,URS,9230,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Larisa Tsagarayeva,URS,,SILVER,Women,0,0
Summer,1980,URS,9231,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Irina Ushakova,URS,,SILVER,Women,0,0
Summer,1980,URS,8444,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Valentina Sidorova,URS,,SILVER,Women,0,0
Summer,1980,URS,9232,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Gertrúd Stefanek,HUN,,BRONZE,Women,47.0000,20.0000
Summer,1980,URS,9233,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Zsuzsanna Szõcs,HUN,,BRONZE,Women,47.0000,20.0000
Summer,1980,URS,7745,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Ildikó Schwarczenberger,HUN,,BRONZE,Women,47.0000,20.0000
Summer,1980,URS,8451,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Magda Maros,HUN,,BRONZE,Women,47.0000,20.0000
Summer,1980,URS,8450,Fencing,FEN,"Foil, Team Women","Foil, Team Women",Team,Edit Kovács,HUN,,BRONZE,Women,47.0000,20.0000
Summer,1980,URS,8457,Gymnastics,GYM,"All-around, Individual Men","All-around, Individual Men",,Aleksandr Dityatin,URS,118.65,GOLD,Man,0,0
Summer,1980,URS,7748,Gymnastics,GYM,"All-around, Individual Men","All-around, Individual Men",,Nikolay Andrianov,URS,118.225,SILVER,Man,0,0
Summer,1980,URS,9234,Gymnastics,GYM,"All-around, Individual Men","All-around, Individual Men",,Stojan Deltshev,BUL,118.0,BRONZE,Man,0,0
Summer,1980,URS,9234,Gymnastics,GYM,Horizontal Bar,Horizontal Bar,,Stojan Deltshev,BUL,19.825,GOLD,,0,0
Summer,1980,URS,8457,Gymnastics,GYM,Horizontal Bar,Horizontal Bar,,Aleksandr Dityatin,URS,19.75,SILVER,,0,0
Summer,1980,URS,7748,Gymnastics,GYM,Horizontal Bar,Horizontal Bar,,Nikolay Andrianov,URS,19.675,BRONZE,,0,0
Summer,1980,URS,9235,Gymnastics,GYM,Parallel Bars,Parallel Bars,,Aleksandr Tkachyov,URS,19.775,GOLD,,0,0
Summer,1980,URS,8457,Gymnastics,GYM,Parallel Bars,Parallel Bars,,Aleksandr Dityatin,URS,19.75,SILVER,,0,0
Summer,1980,URS,8467,Gymnastics,GYM,Parallel Bars,Parallel Bars,,Roland Brückner,GDR,19.65,BRONZE,,0,0
Summer,1980,URS,7748,Gymnastics,GYM,Long Horse Vault,Long Horse Vault,,Nikolay Andrianov,URS,19.825,GOLD,,0,0
Summer,1980,URS,8457,Gymnastics,GYM,Long Horse Vault,Long Horse Vault,,Aleksandr Dityatin,URS,19.80,SILVER,,0,0
Summer,1980,URS,8467,Gymnastics,GYM,Long Horse Vault,Long Horse Vault,,Roland Brückner,GDR,19.775,BRONZE,,0,0
Summer,1980,URS,8455,Gymnastics,GYM,Pommeled Horse,Pommeled Horse,,Zoltán Magyar,HUN,19.925,GOLD,,47.0000,20.0000
Summer,1980,URS,8457,Gymnastics,GYM,Pommeled Horse,Pommeled Horse,,Aleksandr Dityatin,URS,19.80,SILVER,,0,0
Summer,1980,URS,8456,Gymnastics,GYM,Pommeled Horse,Pommeled Horse,,Michael Nikolay,GDR,19.775,BRONZE,,0,0
Summer,1980,URS,8457,Gymnastics,GYM,Rings,Rings,,Aleksandr Dityatin,URS,19.875,GOLD,,0,0
Summer,1980,URS,9235,Gymnastics,GYM,Rings,Rings,,Aleksandr Tkachyov,URS,19.725,SILVER,,0,0
Summer,1980,URS,9236,Gymnastics,GYM,Rings,Rings,,Jirí Tábak,CZE,19.60,BRONZE,,49.7500,15.5000
Summer,1980,URS,8467,Gymnastics,GYM,Floor Exercises,Floor Exercises,,Roland Brückner,GDR,19.75,GOLD,,0,0
Summer,1980,URS,7748,Gymnastics,GYM,Floor Exercises,Floor Exercises,,Nikolay Andrianov,URS,19.725,SILVER,,0,0
Summer,1980,URS,8457,Gymnastics,GYM,Floor Exercises,Floor Exercises,,Aleksandr Dityatin,URS,19.70,BRONZE,,0,0
Summer,1980,URS,8457,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Aleksandr Dityatin,URS,598.60,GOLD,,0,0
Summer,1980,URS,7748,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Nikolay Andrianov,URS,598.60,GOLD,,0,0
Summer,1980,URS,9237,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Eduard Azaryan,URS,598.60,GOLD,,0,0
Summer,1980,URS,9235,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Aleksandr Tkachyov,URS,598.60,GOLD,,0,0
Summer,1980,URS,9238,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Bogdan Makuts,URS,598.60,GOLD,,0,0
Summer,1980,URS,8465,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Vladimir Markelov,URS,598.60,GOLD,,0,0
Summer,1980,URS,9239,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Ralf-Peter Hemmann,GDR,581.15,SILVER,,0,0
Summer,1980,URS,8466,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Lutz Mack,GDR,581.15,SILVER,,0,0
Summer,1980,URS,9240,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Lutz Hoffmann,GDR,581.15,SILVER,,0,0
Summer,1980,URS,8456,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Michael Nikolay,GDR,581.15,SILVER,,0,0
Summer,1980,URS,9241,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Andreas Bronst,GDR,581.15,SILVER,,0,0
Summer,1980,URS,8467,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Roland Brückner,GDR,581.15,SILVER,,0,0
Summer,1980,URS,9242,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Ferenc Donáth,HUN,575.00,BRONZE,,47.0000,20.0000
Summer,1980,URS,9243,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,István Vámos,HUN,575.00,BRONZE,,47.0000,20.0000
Summer,1980,URS,9244,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Zoltán Kelemen,HUN,575.00,BRONZE,,47.0000,20.0000
Summer,1980,URS,9245,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Péter Kovács,HUN,575.00,BRONZE,,47.0000,20.0000
Summer,1980,URS,9246,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,György Guczoghy,HUN,575.00,BRONZE,,47.0000,20.0000
Summer,1980,URS,8455,Gymnastics,GYM,Team Combined Exercises,Team Combined Exercises,Team,Zoltán Magyar,HUN,575.00,BRONZE,,47.0000,20.0000
Summer,1980,URS,9247,Gymnastics,GYM,"All-Around, Individual Women","All-Around, Individual Women",,Yelena Davydova,URS,79.15,GOLD,Women,0,0
Summer,1980,URS,8470,Gymnastics,GYM,"All-Around, Individual Women","All-Around, Individual Women",,Nadia Comaneci,ROM,79.075,SILVER,Women,46.0000,25.0000
Summer,1980,URS,9248,Gymnastics,GYM,"All-Around, Individual Women","All-Around, Individual Women",,Maxi Gnauck,GDR,79.075,SILVER,Women,0,0
Summer,1980,URS,9249,Gymnastics,GYM,Side Horse Vault Women,Side Horse Vault Women,,Natalya Shaposhnikova,URS,19.725,GOLD,Women,0,0
Summer,1980,URS,8483,Gymnastics,GYM,Side Horse Vault Women,Side Horse Vault Women,,Steffi Kräker,GDR,19.675,SILVER,Women,0,0
Summer,1980,URS,9250,Gymnastics,GYM,Side Horse Vault Women,Side Horse Vault Women,,Melita Rühn,ROM,19.65,BRONZE,Women,46.0000,25.0000
Summer,1980,URS,9248,Gymnastics,GYM,Asymmetrical Bars Women,Asymmetrical Bars Women,,Maxi Gnauck,GDR,19.875,GOLD,Women,0,0
Summer,1980,URS,9251,Gymnastics,GYM,Asymmetrical Bars Women,Asymmetrical Bars Women,,Emilia Eberle,ROM,19.85,SILVER,Women,46.0000,25.0000
Summer,1980,URS,8475,Gymnastics,GYM,Asymmetrical Bars Women,Asymmetrical Bars Women,,Mariya Filatova,URS,19.775,BRONZE,Women,0,0
Summer,1980,URS,9250,Gymnastics,GYM,Asymmetrical Bars Women,Asymmetrical Bars Women,,Melita Rühn,ROM,19.775,BRONZE,Women,46.0000,25.0000
Summer,1980,URS,8483,Gymnastics,GYM,Asymmetrical Bars Women,Asymmetrical Bars Women,,Steffi Kräker,GDR,19.775,BRONZE,Women,0,0
Summer,1980,URS,8470,Gymnastics,GYM,Balance Beam Women,Balance Beam Women,,Nadia Comaneci,ROM,19.80,GOLD,Women,46.0000,25.0000
Summer,1980,URS,9247,Gymnastics,GYM,Balance Beam Women,Balance Beam Women,,Yelena Davydova,URS,19.75,SILVER,Women,0,0
Summer,1980,URS,9249,Gymnastics,GYM,Balance Beam Women,Balance Beam Women,,Natalya Shaposhnikova,URS,19.725,BRONZE,Women,0,0
Summer,1980,URS,8471,Gymnastics,GYM,Floor Exercises Women,Floor Exercises Women,,Nelli Kim,URS,19.875,GOLD,Women,0,0
Summer,1980,URS,8470,Gymnastics,GYM,Floor Exercises Women,Floor Exercises Women,,Nadia Comaneci,ROM,19.875,GOLD,Women,46.0000,25.0000
Summer,1980,URS,9248,Gymnastics,GYM,Floor Exercises Women,Floor Exercises Women,,Maxi Gnauck,GDR,19.825,BRONZE,Women,0,0
Summer,1980,URS,9249,Gymnastics,GYM,Floor Exercises Women,Floor Exercises Women,,Natalya Shaposhnikova,URS,19.825,BRONZE,Women,0,0
Summer,1980,URS,9249,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Natalya Shaposhnikova,URS,394.9,GOLD,Women,0,0
Summer,1980,URS,9252,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Stella Zakharova,URS,394.9,GOLD,Women,0,0
Summer,1980,URS,8471,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Nelli Kim,URS,394.9,GOLD,Women,0,0
Summer,1980,URS,9253,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Yelena Naymushina,URS,394.9,GOLD,Women,0,0
Summer,1980,URS,8475,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Mariya Filatova,URS,394.9,GOLD,Women,0,0
Summer,1980,URS,9247,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Yelena Davydova,URS,394.9,GOLD,Women,0,0
Summer,1980,URS,8470,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Nadia Comaneci,ROM,393.5,SILVER,Women,46.0000,25.0000
Summer,1980,URS,9251,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Emilia Eberle,ROM,393.5,SILVER,Women,46.0000,25.0000
Summer,1980,URS,9254,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Rodica Dunca,ROM,393.5,SILVER,Women,46.0000,25.0000
Summer,1980,URS,9255,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Dumitrita Turner,ROM,393.5,SILVER,Women,46.0000,25.0000
Summer,1980,URS,9250,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Melita Rühn,ROM,393.5,SILVER,Women,46.0000,25.0000
Summer,1980,URS,9256,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Katharina Rensch,GDR,392.55,BRONZE,Women,0,0
Summer,1980,URS,9257,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Karola Sube,GDR,392.55,BRONZE,Women,0,0
Summer,1980,URS,9258,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Birgit Süß,GDR,392.55,BRONZE,Women,0,0
Summer,1980,URS,9259,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Silvia Hindorff,GDR,392.55,BRONZE,Women,0,0
Summer,1980,URS,8483,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Steffi Kräker,GDR,392.55,BRONZE,Women,0,0
Summer,1980,URS,9248,Gymnastics,GYM,Team Combined Exercises Women,Team Combined Exercises Women,Team,Maxi Gnauck,GDR,392.55,BRONZE,Women,0,0
Summer,1980,URS,9260,Handball,HAN,Handball Men,Handball Men,,Hans-Georg Beyer,GDR,,GOLD,Man,0,0
Summer,1980,URS,9261,Handball,HAN,Handball Men,Handball Men,,Lothar Doering,GDR,,GOLD,Man,0,0
Summer,1980,URS,9262,Handball,HAN,Handball Men,Handball Men,,Günther Dreibrodt,GDR,,GOLD,Man,0,0
Summer,1980,URS,9263,Handball,HAN,Handball Men,Handball Men,,Ernst Gerlach,GDR,,GOLD,Man,0,0
Summer,1980,URS,9264,Handball,HAN,Handball Men,Handball Men,,Klaus Gruner,GDR,,GOLD,Man,0,0
Summer,1980,URS,9265,Handball,HAN,Handball Men,Handball Men,,Rainer Höft,GDR,,GOLD,Man,0,0
Summer,1980,URS,9266,Handball,HAN,Handball Men,Handball Men,,Hans-Georg Jaunich,GDR,,GOLD,Man,0,0
Summer,1980,URS,9267,Handball,HAN,Handball Men,Handball Men,,Hartmut Krüger,GDR,,GOLD,Man,0,0
Summer,1980,URS,9268,Handball,HAN,Handball Men,Handball Men,,Peter Rost,GDR,,GOLD,Man,0,0
Summer,1980,URS,9269,Handball,HAN,Handball Men,Handball Men,,Dietmar Schmidt,GDR,,GOLD,Man,0,0
Summer,1980,URS,9270,Handball,HAN,Handball Men,Handball Men,,Wieland Schmidt,GDR,,GOLD,Man,0,0
Summer,1980,URS,9271,Handball,HAN,Handball Men,Handball Men,,Siegfried Voigt,GDR,,GOLD,Man,0,0
Summer,1980,URS,9272,Handball,HAN,Handball Men,Handball Men,,Frank-Michael Wahl,GDR,,GOLD,Man,0,0
Summer,1980,URS,9273,Handball,HAN,Handball Men,Handball Men,,Ingolf Wiegert,GDR,,GOLD,Man,0,0
Summer,1980,URS,9274,Handball,HAN,Handball Men,Handball Men,,Aleksey Zhuk,URS,,SILVER,Man,0,0
Summer,1980,URS,8498,Handball,HAN,Handball Men,Handball Men,,Nikolay Tomin,URS,,SILVER,Man,0,0
Summer,1980,URS,9275,Handball,HAN,Handball Men,Handball Men,,Vladimir Repyev,URS,,SILVER,Man,0,0
Summer,1980,URS,8494,Handball,HAN,Handball Men,Handball Men,,Sergey Kushniryuk,URS,,SILVER,Man,0,0
Summer,1980,URS,9276,Handball,HAN,Handball Men,Handball Men,,Viktor Makhorin,URS,,SILVER,Man,0,0
Summer,1980,URS,9277,Handball,HAN,Handball Men,Handball Men,,Voldemaras Novickis,URS,,SILVER,Man,0,0
Summer,1980,URS,8493,Handball,HAN,Handball Men,Handball Men,,Vladimir Kravtsov,URS,,SILVER,Man,0,0
Summer,1980,URS,9278,Handball,HAN,Handball Men,Handball Men,,Aleksandr Karshakevich,URS,,SILVER,Man,0,0
Summer,1980,URS,8491,Handball,HAN,Handball Men,Handball Men,,Jury Kidyaev,URS,,SILVER,Man,0,0
Summer,1980,URS,8490,Handball,HAN,Handball Men,Handball Men,,Mikhail Ishchenko,URS,,SILVER,Man,0,0
Summer,1980,URS,8487,Handball,HAN,Handball Men,Handball Men,,Anatoly Fedyukin,URS,,SILVER,Man,0,0
Summer,1980,URS,8486,Handball,HAN,Handball Men,Handball Men,,Yevgeny Chernyshov,URS,,SILVER,Man,0,0
Summer,1980,URS,8485,Handball,HAN,Handball Men,Handball Men,,Aleksandr Anpilogov,URS,,SILVER,Man,0,0
Summer,1980,URS,9279,Handball,HAN,Handball Men,Handball Men,,Vladimir Belov,URS,,SILVER,Man,0,0
Summer,1980,URS,7803,Handball,HAN,Handball Men,Handball Men,,Stefan Birtalan,ROM,,BRONZE,Man,46.0000,25.0000
